,Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Country/Region,City,State/Province,Postal Code,Division,Region,Product ID,Product Name,Sales,Units,Gross Profit,Cost,Factory,Unit Price,Unit Cost,Latitude,Longitude,Target
5464,1293,US-2021-152233-CHO-SCR-58000,2021-10-05,2027-03-29,First Class,152233,United States,Pomona,California,91767,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,3.6,1.1,32.881893,-111.768036,27000
5465,1924,US-2021-109036-CHO-FUD-51000,2021-12-20,2027-06-17,Standard Class,109036,United States,Seattle,Washington,98103,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,3.6,1.2,32.881893,-111.768036,27000
5466,2708,US-2022-133242-CHO-TRI-54000,2022-06-18,2027-12-15,Standard Class,133242,United States,Arlington,Virginia,22204,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,3.75,1.3,32.076176,-81.088371,27000
5467,2714,US-2022-133242-CHO-TRI-54000,2022-06-18,2027-12-15,Standard Class,133242,United States,Arlington,Virginia,22204,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,3.75,1.3,32.076176,-81.088371,27000
5468,2716,US-2022-133242-CHO-MIL-31000,2022-06-18,2027-12-15,Standard Class,133242,United States,Arlington,Virginia,22204,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,3.25,1.14,32.076176,-81.088371,27000
5469,2719,US-2022-133242-CHO-FUD-51000,2022-06-18,2027-12-15,Standard Class,133242,United States,Arlington,Virginia,22204,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,3.6,1.2,32.881893,-111.768036,27000
5470,2720,US-2022-133242-CHO-TRI-54000,2022-06-18,2027-12-15,Standard Class,133242,United States,Arlington,Virginia,22204,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,3.75,1.3,32.076176,-81.088371,27000
5471,3647,US-2022-104948-CHO-TRI-54000,2022-11-13,2028-05-09,Standard Class,104948,United States,San Bernardino,California,92404,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,Wicked Choccy's,3.75,1.3,32.076176,-81.088371,27000
5472,3652,US-2022-104948-CHO-SCR-58000,2022-11-13,2028-05-09,Standard Class,104948,United States,San Bernardino,California,92404,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,3.6,1.1,32.881893,-111.768036,27000
5473,3659,US-2022-104948-CHO-TRI-54000,2022-11-13,2028-05-09,Standard Class,104948,United States,San Bernardino,California,92404,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,26.25,7,17.15,9.1,Wicked Choccy's,3.75,1.3,32.076176,-81.088371,27000
5474,9222,US-2024-111262-CHO-MIL-31000,2024-10-28,2030-04-24,Second Class,111262,United States,Houston,Texas,77095,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,3.25,1.14,32.076176,-81.088371,27000
5475,9224,US-2024-111262-CHO-MIL-31000,2024-10-28,2030-04-24,Second Class,111262,United States,Houston,Texas,77095,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,3.25,1.14,32.076176,-81.088371,27000
5476,9225,US-2024-111262-CHO-NUT-13000,2024-10-28,2030-04-24,Second Class,111262,United States,Houston,Texas,77095,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,3.49,1.0,32.881893,-111.768036,27000
5477,9853,US-2024-117457-CHO-TRI-54000,2024-12-08,2030-06-04,Standard Class,117457,United States,San Francisco,California,94110,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,48.75,13,31.85,16.9,Wicked Choccy's,3.75,1.3,32.076176,-81.088371,27000
5478,9856,US-2024-117457-CHO-TRI-54000,2024-12-08,2030-06-04,Standard Class,117457,United States,San Francisco,California,94110,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,3.75,1.3,32.076176,-81.088371,27000
5479,9859,US-2024-117457-CHO-TRI-54000,2024-12-08,2030-06-04,Standard Class,117457,United States,San Francisco,California,94110,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,26.25,7,17.15,9.1,Wicked Choccy's,3.75,1.3,32.076176,-81.088371,27000
5480,9866,US-2024-117457-CHO-SCR-58000,2024-12-08,2030-06-04,Standard Class,117457,United States,San Francisco,California,94110,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,32.4,9,22.5,9.9,Lot's O' Nuts,3.6,1.1,32.881893,-111.768036,27000
5481,9867,US-2024-117457-CHO-NUT-13000,2024-12-08,2030-06-04,Standard Class,117457,United States,San Francisco,California,94110,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,3.49,1,2.49,1.0,Lot's O' Nuts,3.49,1.0,32.881893,-111.768036,27000
5482,9869,US-2024-117457-CHO-SCR-58000,2024-12-08,2030-06-04,Standard Class,117457,United States,San Francisco,California,94110,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,Lot's O' Nuts,3.6,1.1,32.881893,-111.768036,27000
5483,9873,US-2024-117457-CHO-TRI-54000,2024-12-08,2030-06-04,Standard Class,117457,United States,San Francisco,California,94110,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,Wicked Choccy's,3.75,1.3,32.076176,-81.088371,27000
5484,9879,US-2024-117457-CHO-NUT-13000,2024-12-08,2030-06-04,Standard Class,117457,United States,San Francisco,California,94110,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,Lot's O' Nuts,3.49,1.0,32.881893,-111.768036,27000
5485,9881,US-2024-117457-CHO-MIL-31000,2024-12-08,2030-06-04,Standard Class,117457,United States,San Francisco,California,94110,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,3.25,1.14,32.076176,-81.088371,27000
5486,1439,US-2021-102673-CHO-MIL-31000,2021-11-01,2027-04-28,Standard Class,102673,United States,Charlotte,North Carolina,28205,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,3.25,1.14,32.076176,-81.088371,27000
5487,1444,US-2021-102673-CHO-TRI-54000,2021-11-01,2027-04-28,Standard Class,102673,United States,Charlotte,North Carolina,28205,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,Wicked Choccy's,3.75,1.3,32.076176,-81.088371,27000
5488,1445,US-2021-102673-CHO-FUD-51000,2021-11-01,2027-04-28,Standard Class,102673,United States,Charlotte,North Carolina,28205,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,43.2,12,28.8,14.4,Lot's O' Nuts,3.6,1.2,32.881893,-111.768036,27000
5489,1454,US-2021-102673-CHO-FUD-51000,2021-11-01,2027-04-28,Standard Class,102673,United States,Charlotte,North Carolina,28205,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,32.4,9,21.6,10.8,Lot's O' Nuts,3.6,1.2,32.881893,-111.768036,27000
5490,2119,US-2022-132633-CHO-TRI-54000,2022-02-03,2027-07-29,Second Class,132633,United States,Pleasant Grove,Utah,84062,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,3.75,1.3,32.076176,-81.088371,27000
5491,3228,US-2022-109575-CHO-SCR-58000,2022-09-18,2028-03-15,Standard Class,109575,United States,Clinton,Maryland,20735,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,Lot's O' Nuts,3.6,1.1,32.881893,-111.768036,27000
5492,3232,US-2022-109575-CHO-MIL-31000,2022-09-18,2028-03-15,Standard Class,109575,United States,Clinton,Maryland,20735,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98,Wicked Choccy's,3.25,1.14,32.076176,-81.088371,27000
5493,3234,US-2022-109575-CHO-NUT-13000,2022-09-18,2028-03-15,Standard Class,109575,United States,Clinton,Maryland,20735,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,3.49,1.0,32.881893,-111.768036,27000
5494,3238,US-2022-109575-OTH-KAZ-38000,2022-09-18,2028-03-15,Standard Class,109575,United States,Clinton,Maryland,20735,Other,Atlantic,OTH-KAZ-38000,Kazookles,3.25,1,0.25,3.0,The Other Factory,3.25,3.0,35.1175,-89.971107,3000
5495,3239,US-2022-109575-CHO-MIL-31000,2022-09-18,2028-03-15,Standard Class,109575,United States,Clinton,Maryland,20735,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98,Wicked Choccy's,3.25,1.14,32.076176,-81.088371,27000
5496,5308,US-2023-103037-CHO-TRI-54000,2023-07-25,2029-01-18,Standard Class,103037,United States,Houston,Texas,77070,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,Wicked Choccy's,3.75,1.3,32.076176,-81.088371,27000
5497,6650,US-2023-100153-CHO-MIL-31000,2023-12-13,2029-06-08,Standard Class,100153,United States,Norman,Oklahoma,73071,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,Wicked Choccy's,3.25,1.14,32.076176,-81.088371,27000
5498,8644,US-2024-147403-CHO-SCR-58000,2024-09-10,2030-03-06,First Class,147403,United States,Akron,Ohio,44312,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,3.6,1.1,32.881893,-111.768036,27000
5499,8667,US-2024-166898-CHO-NUT-13000,2024-09-11,2030-03-06,Second Class,166898,United States,Santa Ana,California,92704,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,3.49,1.0,32.881893,-111.768036,27000
5500,8674,US-2024-166898-CHO-MIL-31000,2024-09-11,2030-03-06,Second Class,166898,United States,Santa Ana,California,92704,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84,Wicked Choccy's,3.25,1.14,32.076176,-81.088371,27000
5501,8947,US-2024-152275-CHO-SCR-58000,2024-10-01,2030-03-31,Standard Class,152275,United States,San Antonio,Texas,78207,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,21.6,6,15.0,6.6,Lot's O' Nuts,3.6,1.1,32.881893,-111.768036,27000
5502,9274,US-2024-164049-CHO-SCR-58000,2024-11-02,2030-04-29,Standard Class,164049,United States,Seattle,Washington,98105,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,Lot's O' Nuts,3.6,1.1,32.881893,-111.768036,27000
5503,238,US-2021-163223-CHO-MIL-31000,2021-03-21,2026-09-15,Standard Class,163223,United States,Springfield,Virginia,22153,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,Wicked Choccy's,3.25,1.14,32.076176,-81.088371,27000
5504,241,US-2021-163223-CHO-MIL-31000,2021-03-21,2026-09-15,Standard Class,163223,United States,Springfield,Virginia,22153,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,3.25,1.14,32.076176,-81.088371,27000
5505,242,US-2021-163223-CHO-NUT-13000,2021-03-21,2026-09-15,Standard Class,163223,United States,Springfield,Virginia,22153,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,Lot's O' Nuts,3.49,1.0,32.881893,-111.768036,27000
5506,244,US-2021-163223-CHO-FUD-51000,2021-03-21,2026-09-15,Standard Class,163223,United States,Springfield,Virginia,22153,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,3.6,1.2,32.881893,-111.768036,27000
5507,246,US-2021-163223-OTH-KAZ-38000,2021-03-21,2026-09-15,Standard Class,163223,United States,Springfield,Virginia,22153,Other,Gulf,OTH-KAZ-38000,Kazookles,22.75,7,1.75,21.0,The Other Factory,3.25,3.0,35.1175,-89.971107,3000
5508,2574,US-2022-119102-CHO-SCR-58000,2022-05-23,2027-11-17,Standard Class,119102,United States,Woonsocket,Rhode Island,02895,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,3.6,1.1,32.881893,-111.768036,27000
5509,3495,US-2022-150714-CHO-FUD-51000,2022-10-26,2028-04-23,Standard Class,150714,United States,Springfield,Oregon,97477,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,Lot's O' Nuts,3.6,1.2,32.881893,-111.768036,27000
5510,3496,US-2022-150714-CHO-NUT-13000,2022-10-26,2028-04-23,Standard Class,150714,United States,Springfield,Oregon,97477,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,24.43,7,17.43,7.0,Lot's O' Nuts,3.49,1.0,32.881893,-111.768036,27000
5511,3497,US-2022-150714-CHO-FUD-51000,2022-10-26,2028-04-23,Standard Class,150714,United States,Springfield,Oregon,97477,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,21.6,6,14.4,7.2,Lot's O' Nuts,3.6,1.2,32.881893,-111.768036,27000
5512,3499,US-2022-150714-CHO-SCR-58000,2022-10-26,2028-04-23,Standard Class,150714,United States,Springfield,Oregon,97477,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,3.6,1.1,32.881893,-111.768036,27000
5513,3500,US-2022-150714-CHO-TRI-54000,2022-10-26,2028-04-23,Standard Class,150714,United States,Springfield,Oregon,97477,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,37.5,10,24.5,13.0,Wicked Choccy's,3.75,1.3,32.076176,-81.088371,27000
5514,3947,US-2022-120957-CHO-SCR-58000,2022-12-07,2028-05-29,Same Day,120957,United States,Riverside,California,92503,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,3.6,1.1,32.881893,-111.768036,27000
5515,5191,US-2023-103891-CHO-MIL-31000,2023-07-12,2029-01-08,Standard Class,103891,United States,Los Angeles,California,90008,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84,Wicked Choccy's,3.25,1.14,32.076176,-81.088371,27000
5516,7899,US-2024-118864-CHO-TRI-54000,2024-06-15,2029-12-10,Second Class,118864,United States,Los Angeles,California,90032,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,Wicked Choccy's,3.75,1.3,32.076176,-81.088371,27000
5517,10170,US-2024-163979-CHO-TRI-54000,2024-12-28,2030-06-25,Second Class,163979,United States,San Francisco,California,94110,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,Wicked Choccy's,3.75,1.3,32.076176,-81.088371,27000
5518,617,US-2021-141215-CHO-FUD-51000,2021-06-15,2026-12-12,Standard Class,141215,United States,San Antonio,Texas,78207,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,Lot's O' Nuts,3.6,1.2,32.881893,-111.768036,27000
5519,618,US-2021-141215-CHO-NUT-13000,2021-06-15,2026-12-12,Standard Class,141215,United States,San Antonio,Texas,78207,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,3.49,1.0,32.881893,-111.768036,27000
5520,619,US-2021-141215-CHO-MIL-31000,2021-06-15,2026-12-12,Standard Class,141215,United States,San Antonio,Texas,78207,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,3.25,1.14,32.076176,-81.088371,27000
5521,1964,US-2021-111451-CHO-TRI-54000,2021-12-26,2027-06-20,First Class,111451,United States,Colorado Springs,Colorado,80906,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,3.75,1.3,32.076176,-81.088371,27000
5522,1967,US-2021-111451-CHO-FUD-51000,2021-12-26,2027-06-20,First Class,111451,United States,Colorado Springs,Colorado,80906,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,3.6,1.2,32.881893,-111.768036,27000
5523,1968,US-2021-111451-CHO-NUT-13000,2021-12-26,2027-06-20,First Class,111451,United States,Colorado Springs,Colorado,80906,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,27.92,8,19.92,8.0,Lot's O' Nuts,3.49,1.0,32.881893,-111.768036,27000
5524,1973,US-2021-111451-CHO-SCR-58000,2021-12-26,2027-06-20,First Class,111451,United States,Colorado Springs,Colorado,80906,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,Lot's O' Nuts,3.6,1.1,32.881893,-111.768036,27000
5525,1974,US-2021-111451-CHO-TRI-54000,2021-12-26,2027-06-20,First Class,111451,United States,Colorado Springs,Colorado,80906,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,3.75,1.3,32.076176,-81.088371,27000
5526,5802,US-2023-129469-CHO-TRI-54000,2023-09-23,2029-03-19,Standard Class,129469,United States,Fairfield,Ohio,45014,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,22.5,6,14.7,7.8,Wicked Choccy's,3.75,1.3,32.076176,-81.088371,27000
5527,5804,US-2023-129469-CHO-FUD-51000,2023-09-23,2029-03-19,Standard Class,129469,United States,Fairfield,Ohio,45014,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,3.6,1.2,32.881893,-111.768036,27000
5528,6147,US-2023-153815-CHO-MIL-31000,2023-11-06,2029-05-01,First Class,153815,United States,Jacksonville,Florida,32216,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,3.25,1.14,32.076176,-81.088371,27000
5529,6150,US-2023-153815-CHO-SCR-58000,2023-11-06,2029-05-01,First Class,153815,United States,Jacksonville,Florida,32216,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,3.6,1.1,32.881893,-111.768036,27000
5530,6151,US-2023-153815-CHO-FUD-51000,2023-11-06,2029-05-01,First Class,153815,United States,Jacksonville,Florida,32216,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,3.6,1.2,32.881893,-111.768036,27000
5531,6152,US-2023-153815-CHO-TRI-54000,2023-11-06,2029-05-01,First Class,153815,United States,Jacksonville,Florida,32216,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,3.75,1.3,32.076176,-81.088371,27000
5532,6810,US-2023-160395-CHO-SCR-58000,2023-12-31,2029-06-28,Standard Class,160395,United States,Reno,Nevada,89502,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,3.6,1.1,32.881893,-111.768036,27000
5533,6811,US-2023-160395-CHO-SCR-58000,2023-12-31,2029-06-28,Standard Class,160395,United States,Reno,Nevada,89502,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,25.2,7,17.5,7.7,Lot's O' Nuts,3.6,1.1,32.881893,-111.768036,27000
5534,8184,US-2024-103478-CHO-FUD-51000,2024-07-21,2030-01-14,Second Class,103478,United States,Aurora,Illinois,60505,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,Lot's O' Nuts,3.6,1.2,32.881893,-111.768036,27000
5535,8186,US-2024-103478-CHO-FUD-51000,2024-07-21,2030-01-14,Second Class,103478,United States,Aurora,Illinois,60505,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,25.2,7,16.8,8.4,Lot's O' Nuts,3.6,1.2,32.881893,-111.768036,27000
5536,9305,US-2024-147760-CHO-FUD-51000,2024-11-04,2030-04-28,First Class,147760,United States,Greensboro,North Carolina,27405,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,3.6,1.2,32.881893,-111.768036,27000
5537,9321,US-2024-147760-CHO-MIL-31000,2024-11-04,2030-04-28,First Class,147760,United States,Greensboro,North Carolina,27405,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,Wicked Choccy's,3.25,1.14,32.076176,-81.088371,27000
5538,9981,US-2024-147333-CHO-NUT-13000,2024-12-14,2030-06-12,Standard Class,147333,United States,Fayetteville,Arkansas,72701,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,Lot's O' Nuts,3.49,1.0,32.881893,-111.768036,27000
5539,9982,US-2024-147333-CHO-MIL-31000,2024-12-14,2030-06-12,Standard Class,147333,United States,Fayetteville,Arkansas,72701,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,Wicked Choccy's,3.25,1.14,32.076176,-81.088371,27000
5540,809,US-2021-143917-CHO-TRI-54000,2021-07-25,2027-01-17,Second Class,143917,United States,San Francisco,California,94122,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,30.0,8,19.6,10.4,Wicked Choccy's,3.75,1.3,32.076176,-81.088371,27000
5541,811,US-2021-143917-CHO-TRI-54000,2021-07-25,2027-01-17,Second Class,143917,United States,San Francisco,California,94122,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,Wicked Choccy's,3.75,1.3,32.076176,-81.088371,27000
5542,812,US-2021-143917-CHO-NUT-13000,2021-07-25,2027-01-17,Second Class,143917,United States,San Francisco,California,94122,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,Lot's O' Nuts,3.49,1.0,32.881893,-111.768036,27000
5543,902,US-2021-154641-CHO-TRI-54000,2021-08-11,2027-02-06,Standard Class,154641,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,Wicked Choccy's,3.75,1.3,32.076176,-81.088371,27000
5544,2734,US-2022-128167-CHO-MIL-31000,2022-06-22,2027-12-17,Second Class,128167,United States,Layton,Utah,84041,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,Wicked Choccy's,3.25,1.14,32.076176,-81.088371,27000
5545,3565,US-2022-131072-CHO-TRI-54000,2022-11-05,2028-04-27,Same Day,131072,United States,Seattle,Washington,98105,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,3.75,1.3,32.076176,-81.088371,27000
5546,3648,US-2022-115798-CHO-TRI-54000,2022-11-13,2028-05-11,Standard Class,115798,United States,Newark,Delaware,19711,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,3.75,1.3,32.076176,-81.088371,27000
5547,3656,US-2022-115798-CHO-NUT-13000,2022-11-13,2028-05-11,Standard Class,115798,United States,Newark,Delaware,19711,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,24.43,7,17.43,7.0,Lot's O' Nuts,3.49,1.0,32.881893,-111.768036,27000
5548,3664,US-2022-115798-CHO-MIL-31000,2022-11-13,2028-05-11,Standard Class,115798,United States,Newark,Delaware,19711,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,3.25,1.14,32.076176,-81.088371,27000
5549,3665,US-2022-115798-CHO-MIL-31000,2022-11-13,2028-05-11,Standard Class,115798,United States,Newark,Delaware,19711,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,3.25,1.14,32.076176,-81.088371,27000
5550,4848,US-2023-133725-CHO-MIL-31000,2023-05-23,2028-11-17,Standard Class,133725,United States,Chicago,Illinois,60623,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,29.25,9,18.99,10.26,Wicked Choccy's,3.25,1.14,32.076176,-81.088371,27000
5551,4932,US-2023-157749-CHO-NUT-13000,2023-06-04,2028-11-29,Second Class,157749,United States,Chicago,Illinois,60610,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,Lot's O' Nuts,3.49,1.0,32.881893,-111.768036,27000
5552,4933,US-2023-157749-CHO-TRI-54000,2023-06-04,2028-11-29,Second Class,157749,United States,Chicago,Illinois,60610,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,3.75,1.3,32.076176,-81.088371,27000
5553,4935,US-2023-157749-CHO-TRI-54000,2023-06-04,2028-11-29,Second Class,157749,United States,Chicago,Illinois,60610,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,3.75,1.3,32.076176,-81.088371,27000
5554,4936,US-2023-157749-CHO-SCR-58000,2023-06-04,2028-11-29,Second Class,157749,United States,Chicago,Illinois,60610,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,Lot's O' Nuts,3.6,1.1,32.881893,-111.768036,27000
5555,4937,US-2023-157749-CHO-MIL-31000,2023-06-04,2028-11-29,Second Class,157749,United States,Chicago,Illinois,60610,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,3.25,1.14,32.076176,-81.088371,27000
